date,platform,product_id,sold_count
2026-08-03,lazada,4172274395,1700.0
2026-08-03,lazada,5014681601,2600.0
2026-08-03,lazada,4979119177,2300.0
2026-08-03,lazada,5036977073,913.0
2026-08-03,lazada,4900531468,1500.0
2026-08-03,lazada,5009056195,4800.0
2026-08-03,lazada,4297879970,435.0
2026-08-03,lazada,5018784439,2100.0
2026-08-03,lazada,5083482588,535.0
2026-08-03,lazada,4982868882,5500.0
2026-08-03,lazada,5019048463,648.0
2026-08-03,lazada,3685773190,645.0
2026-08-03,lazada,5001983578,646.0
2026-08-03,lazada,4973885770,1000.0
2026-08-03,lazada,4890536508,254.0
2026-08-03,lazada,4291120388,4900.0
2026-08-03,lazada,3412800563,2300.0
2026-08-03,lazada,5088994447,96.0
2026-08-03,lazada,4811862414,1200.0
2026-08-03,lazada,3630137541,999.0
2026-08-03,lazada,3418764641,5400.0
2026-08-03,lazada,4900581934,225.0
2026-08-03,lazada,2348024792,1300.0
2026-08-03,lazada,4076721162,678.0
2026-08-03,lazada,2352754111,3700.0
2026-08-03,lazada,2700655555,2000.0
2026-08-03,lazada,5099983185,105.0
2026-08-03,lazada,4830954863,263.0
2026-08-03,lazada,4317192007,699.0
2026-08-03,lazada,1638374354,1300.0
2026-08-03,lazada,3471295875,991.0
2026-08-03,lazada,4904808030,2000.0
2026-08-03,lazada,5114108310,256.0
2026-08-03,lazada,1580500029,1300.0
2026-08-03,lazada,4335490341,491.0
2026-08-03,lazada,5119727312,130.0
2026-08-03,lazada,3522887567,546.0
2026-08-03,lazada,2908311399,847.0
2026-08-03,lazada,1799356933,1600.0
2026-08-03,lazada,5119619912,1200.0
2026-08-03,lazada,3852809824,496.0
2026-08-03,lazada,1667878473,465.0
2026-08-03,lazada,4830826992,322.0
2026-08-03,lazada,3764059853,278.0
2026-08-03,lazada,4706763382,2000.0
2026-08-03,lazada,4896076076,172.0
2026-08-03,lazada,4831042802,1000.0
2026-08-03,lazada,3728677675,6900.0
2026-08-03,lazada,4620250819,570.0
2026-08-03,lazada,4786566151,359.0
2026-08-03,lazada,4968674670,318.0
2026-08-03,lazada,3774533776,1500.0
2026-08-03,lazada,4147761199,1100.0
2026-08-03,lazada,4877100813,418.0
